question_id,question_number,risk_level,risk_points,correct_options,option_count,correct_answer_count,average_correct_words,average_distractor_words,correct_vs_distractor_ratio,correct_vs_distractor_percent_longer,shortest_option_words,longest_option_words,option_length_ratio,correct_is_longest,correct_question_overlap,distractor_question_overlap,overlap_advantage,reasons_text,question_text
q-saa-2,2,PASS,0,B,4,1,20,20,1.0,0.0,20,20,1.0,True,0.5,0.395,0.105,,A company requires all data uploaded to Amazon S3 to be encrypted at rest. Key management mandates dictate that encryption keys must be managed in AWS KMS with automatic annual key rotation enabled and CloudTrail auditing for key usage. Which solution satisfies these compliance demands?
q-saa-4,4,PASS,0,B,4,1,17,17.67,0.96,-3.77,16,19,1.19,False,0.3,0.239,0.061,,An RDS for MySQL database experiences heavy read traffic that is affecting write performance. The application also requires automatic database failover to another Availability Zone. Which solution meets both requirements?
q-saa-5,5,PASS,0,B,4,1,23,20.67,1.11,11.29,18,23,1.28,True,0.111,0.085,0.026,,"A company stores millions of images in Amazon S3. Images are accessed frequently for the first 30 days, rarely accessed between 30 and 90 days, and never accessed after 90 days (but must be retained for 7 years for compliance auditing). What is the most cost-effective storage configuration?"
q-saa-6,6,PASS,0,B,4,1,7,6.33,1.11,10.53,5,9,1.8,False,0.0,0.0,0.0,,A high-frequency trading platform requires sub-millisecond read latency for a key-value database workload handling millions of requests per second. Which database configuration best fulfills this requirement?
q-saa-7,7,PASS,0,B,4,1,3,3.67,0.82,-18.18,3,5,1.67,False,0.0,0.0,0.0,,"A financial institution runs batch processing workloads on EC2 for 4 hours every night. The batch tasks are stateless, resilient to interruption, and can be restarted easily. Which pricing model offers the lowest cost?"
q-saa-9,9,PASS,0,B,4,1,19,15.33,1.24,23.91,13,19,1.46,True,0.286,0.3,-0.014,,An application running on an EC2 instance needs to securely read objects from an Amazon S3 bucket. Access credentials must not be hardcoded inside the application code or stored on disk. Which configuration is the AWS recommended security practice?
q-saa-10,10,PASS,0,B,4,1,20,17,1.18,17.65,16,20,1.25,True,0.357,0.485,-0.128,,"A global web application is deployed across AWS US-East and EU-West regions behind Application Load Balancers. The company wants users automatically routed to the region with the lowest network latency, with health checks to redirect traffic if a region becomes unavailable. Which Amazon Route 53 routing policy should be configured?"
q-saa-11,11,PASS,0,A,4,1,9,10.33,0.87,-12.9,8,14,1.75,False,0.0,0.042,-0.042,,A company needs a serverless event-driven architecture that automatically resizes images uploaded to an S3 bucket and saves the thumbnails to another bucket. Which combination of AWS services offers the operational effort closest to zero?
q-saa-19,19,PASS,0,B,4,1,23,21,1.1,9.52,20,23,1.15,True,0.364,0.321,0.042,,A containerized application running across multiple EC2 instances in different Availability Zones requires a POSIX-compliant shared file system with concurrent read and write access. Which storage solution should be used?
q-saa-21,21,PASS,0,B,4,1,15,13,1.15,15.38,11,15,1.36,True,0.455,0.315,0.14,,A company needs to migrate 150 TB of on-premises data to Amazon S3. The company has a 10 Mbps internet connection that is heavily utilized during business hours. The migration must be completed within 2 weeks with minimal network disruption. The company is an existing AWS Snowball Edge customer and is eligible to order Snowball Edge devices. Which solution is most cost-effective and operationally efficient?
q-saa-25,25,PASS,0,B,4,1,15,11.33,1.32,32.35,10,15,1.5,True,0.5,0.635,-0.135,,"A company runs a steady-state web application on EC2 instances 24/7 with predictable baseline compute demands. In addition, the company runs short-lived batch processing jobs that can tolerate interruption. What combination of purchasing options minimizes compute costs?"
q-saa-26,26,PASS,0,A,4,1,12,10.67,1.12,12.5,10,12,1.2,True,0.167,0.244,-0.078,,A microservice runs infrequently—approximately 10 times a day—performing image processing that takes 5 seconds per invocation. The team currently keeps an EC2 t3.medium instance running 24/7 for this task. What architecture change offers the largest cost reduction with minimal effort?
q-saa-27,27,PASS,0,B,4,1,13,14.33,0.91,-9.3,13,15,1.15,False,0.5,0.333,0.167,,A financial database on DynamoDB experiences highly variable traffic during business hours and zero traffic at night. The peak request volume is unpredictable. Which DynamoDB capacity mode optimizes cost while automatically adapting to unexpected traffic spikes?
q-saa-28,28,PASS,0,B,4,1,4,4,1.0,0.0,4,4,1.0,True,0.0,0.5,-0.5,,"A database administrator needs to provision an EBS volume for an application requiring 12,000 IOPS and 400 MB/s throughput. What volume type provides these performance levels at the lowest cost?"
q-saa-29,29,PASS,0,B,4,1,2,2.67,0.75,-25.0,2,3,1.5,False,0.0,0.0,0.0,,"A company wants to migrate an enterprise data warehouse to AWS. Queries are complex, involve multi-table joins on petabytes of structured data, and are executed during business hours. What service is designed specifically for cost-effective petabyte-scale data warehousing analytics?"
q-saa-30,30,PASS,0,B,4,1,14,13.33,1.05,5.0,12,14,1.17,True,0.5,0.433,0.067,,"A company requires an archival storage solution for regulatory compliance logs. Data must be retained for 10 years and is rarely accessed. In the event of an audit, a retrieval time of 3 to 5 hours is acceptable. Which S3 storage class meets these requirements at the lowest cost?"
q-saa-31,31,PASS,0,B,4,1,10,10.67,0.94,-6.25,9,13,1.44,False,0.333,0.194,0.139,,"A web application runs in an Auto Scaling group and stores frequently accessed user-session data in an RDS PostgreSQL database. Repeated session reads are causing high database CPU utilisation. The application needs shared session access with very low-latency, in-memory performance. Which solution best meets the requirement?"
q-saa-36,36,PASS,0,B,4,1,15,15.67,0.96,-4.26,15,16,1.07,False,0.429,0.295,0.134,,An e-commerce company wants to protect web applications against common web exploits (such as SQL injection and cross-site scripting) and layer 7 DDoS attacks. Which service integrates directly with Application Load Balancer and CloudFront to block malicious traffic?
q-saa-40,40,PASS,0,"A, B, C",6,3,13.33,10,1.33,33.33,9,16,1.78,True,0.083,0.244,-0.161,,"A company needs to secure public web microservices deployed on Amazon EC2 behind an ALB. The security policy mandates blocking malicious bot traffic and SQL injection attempts at Layer 7, enforcing SSL/TLS encryption in transit, and restricting administrative SSH access to a bastion host. Which THREE security controls fulfill these requirements? (Select THREE.)"
q-saa-42,42,PASS,0,B,4,1,2,2.33,0.86,-14.29,2,3,1.5,False,0.0,0.0,0.0,,"A financial services company processes nightly regulatory reports on Amazon EC2. The workload runs for 3 hours every night. If a node fails, the workload automatically retries from checkpoint files stored in S3. Which EC2 instance purchasing strategy offers the highest cost reduction?"
q-saa-43,43,PASS,0,A,4,1,21,18.67,1.12,12.5,14,23,1.64,False,0.0,0.246,-0.246,,"An e-commerce application runs on EC2 instances behind an Application Load Balancer. Images, CSS, and JavaScript files are stored on the instances and account for most network traffic and web-server load. The company wants to remove static-file processing from the EC2 fleet, reduce compute requirements, and improve global delivery. Which solution best meets these requirements?"
q-saa-45,45,PASS,0,B,4,1,3,2.33,1.29,28.57,2,3,1.5,True,0.333,0.333,0.0,,A company runs a containerized microservice on Amazon ECS with AWS Fargate. The microservice experiences steady traffic during business hours and minimal traffic on weekends. Which pricing option provides the lowest cost for steady-state Fargate compute workloads?
q-saa-46,46,PASS,0,B,4,1,19,16,1.19,18.75,14,19,1.36,True,0.417,0.288,0.129,,"A company wants to delegate IAM policy creation to junior administrators. However, security governance mandates that junior administrators must not be able to grant full AdministratorAccess or escalate their own privileges. Which IAM feature enforces a maximum permission boundary for roles created by junior admins?"
q-saa-47,47,PASS,0,B,4,1,21,19.33,1.09,8.62,17,21,1.24,True,0.182,0.135,0.047,,An application deployed on EC2 instances in a private subnet connects to an Amazon RDS PostgreSQL database. The security team mandates that database credentials must be rotated automatically every 30 days without application downtime. Which solution fulfills this requirement with the LEAST operational effort?
q-saa-48,48,PASS,0,A,4,1,20,17,1.18,17.65,16,20,1.25,True,0.5,0.336,0.164,,"A mobile application requires user registration, login via social identity providers (Google and Facebook), and temporary AWS credentials so authenticated users can upload photos directly to an Amazon S3 bucket. Which combination of Amazon Cognito features should be used?"
q-saa-49,49,PASS,0,B,4,1,2,2.33,0.86,-14.29,2,3,1.5,False,0.0,0.0,0.0,,A health insurance company stores millions of medical records and customer identity documents in Amazon S3 buckets. The compliance officer needs automated alerts whenever Personally Identifiable Information (PII) or unencrypted sensitive data is detected in S3. Which service provides automated machine learning discovery of sensitive data in S3?
q-saa-50,50,PASS,0,B,4,1,2,2,1.0,0.0,2,2,1.0,True,0.0,0.0,0.0,,"A security operations team requires continuous threat monitoring across all AWS accounts in an organization. The security service must analyze VPC Flow Logs, AWS CloudTrail management events, and DNS logs to detect compromised EC2 instances, unauthorized cryptocurrency mining, and unusual API activity. Which service meets these criteria with no agent installation?"
q-saa-51,51,PASS,0,B,4,1,4,6,0.67,-33.33,4,7,1.75,False,0.0,0.0,0.0,,A multinational company processes sensitive financial data in US-East (N. Virginia) and EU-West (Frankfurt). Data encrypted in US-East must be decrypted in EU-West during disaster recovery failover without making client-side API calls to re-encrypt data under a separate Regional key. Which AWS KMS key type supports this cross-Region decryption requirement?
q-saa-52,52,PASS,0,B,4,1,14,15.67,0.89,-10.64,14,17,1.21,False,0.5,0.452,0.048,,"A company wants to inspect all outbound traffic from VPC subnets to the internet to prevent data exfiltration. The inspection device must enforce domain name filtering (SNI), stateful pattern matching, and layer 3-7 threat prevention across hundreds of VPCs connected via AWS Transit Gateway. Which service should be deployed?"
q-saa-55,55,PASS,0,B,4,1,2,2.33,0.86,-14.29,2,3,1.5,False,0.0,0.0,0.0,,A DevSecOps team wants to automatically scan EC2 instances and ECR container images for software vulnerabilities and unintended network exposure. Scans must occur automatically whenever container images are pushed to ECR. Which service performs automated vulnerability management for EC2 and ECR?
q-saa-59,59,PASS,0,B,4,1,19,17.67,1.08,7.55,16,19,1.19,True,0.444,0.367,0.078,,"A company uses a VPC Gateway Endpoint for Amazon S3 in a private subnet. The security team wants to ensure EC2 instances in this VPC can ONLY access S3 buckets owned by the company (e.g. arn:aws:s3:::my-company-*), blocking access to any external or third-party S3 buckets. How should this access control be enforced?"
q-saa-61,61,PASS,0,B,4,1,3,3.33,0.9,-10.0,3,4,1.33,False,0.0,0.0,0.0,,"A cloud operations team needs to automate the creation of new AWS accounts in AWS Organizations with standard baseline security controls, VPC networking, IAM roles, and centralized logging pre-configured. Which service automates account provisioning using a Landing Zone governance model?"
q-saa-64,64,PASS,0,B,4,1,12,9.67,1.24,24.14,8,12,1.5,True,0.429,0.317,0.112,,"A security audit reveals that web applications hosted on EC2 instances are vulnerable to Server-Side Request Forgery (SSRF) attacks, exposing local Instance Metadata Service (IMDS) credentials. How can the solution architect enforce session-oriented, token-backed IMDS requests to mitigate SSRF vulnerabilities?"
q-saa-72,72,PASS,0,B,4,1,3,2.67,1.12,12.5,2,3,1.5,True,0.5,0.333,0.167,,A company wants to manage EC2 instances in private subnets without opening inbound SSH port 22 in Security Groups or assigning public IP addresses to instances. Audit logs of all shell commands executed by admins must be recorded in CloudWatch Logs. Which AWS Systems Manager capability replaces traditional SSH access?
q-saa-73,73,PASS,0,A,4,1,24,26,0.92,-7.69,24,26,1.08,False,0.0,0.119,-0.119,,A security policy mandates that all objects uploaded to an Amazon S3 bucket must be encrypted at rest using Server-Side Encryption with AWS KMS (SSE-KMS) using a specified key. Any upload request that does not specify SSE-KMS encryption must be explicitly rejected. How should this compliance policy be enforced?
q-saa-76,76,PASS,0,A,4,1,16,15.33,1.04,4.35,15,16,1.07,True,0.286,0.231,0.054,,"A security architect wants to grant S3 bucket access to all AWS accounts belonging to an organization in AWS Organizations (o-exampleorgid), while denying access to any AWS account outside the organization. Which condition key should be used in the S3 bucket policy?"
q-saa-82,82,PASS,0,A,4,1,18,20.33,0.89,-11.48,18,21,1.17,False,0.231,0.107,0.124,,A database administrator provisions an Amazon RDS Multi-AZ DB Cluster (with two readable standby DB instances across 3 AZs) instead of a standard Multi-AZ DB instance deployment. What key architectural advantage does an RDS Multi-AZ DB Cluster provide for write-heavy workloads?
q-saa-84,84,PASS,0,B,4,1,18,17.33,1.04,3.85,14,20,1.43,False,0.143,0.274,-0.131,,A worker application polling an SQS queue encounters malformed messages that crash the worker process repeatedly (a poison pill message). This causes the message to return to the queue endlessly. How should the SQS queue be configured to isolate unprocessable messages after 5 failed attempts?
q-saa-86,86,PASS,0,A,4,1,17,20.33,0.84,-16.39,17,24,1.41,False,0.167,0.24,-0.074,,A company centrally protects EBS volumes and RDS databases across 100 AWS accounts. Daily recovery points must be copied automatically to a backup vault in a secondary Region. The company wants one centrally managed solution with the least custom automation. Which solution should be used?
q-saa-87,87,PASS,0,A,4,1,19,15.67,1.21,21.28,15,19,1.27,True,0.308,0.194,0.113,,An e-commerce website experiences sudden unpredictable surges in web traffic due to viral flash sales. The Auto Scaling group CPU utilization rises from 20% to 90% within 1 minute. Standard Target Tracking scaling takes several minutes to add capacity. How can the scaling policy be adjusted to react more aggressively to sudden spikes?
q-saa-89,89,PASS,0,C,4,1,2,2.33,0.86,-14.29,2,3,1.5,False,0.0,0.0,0.0,,"A financial enterprise requires a disaster recovery strategy with a Recovery Time Objective (RTO) of under 10 minutes and Recovery Point Objective (RPO) under 1 minute. The primary Region runs active workloads, while a secondary Region maintains a scaled-down but fully functional copy of core infrastructure (small EC2 instances, active DB replica) ready to scale up immediately upon failover. Which DR strategy is this?"
q-saa-90,90,PASS,0,B,4,1,4,5,0.8,-20.0,4,6,1.5,False,0.333,0.194,0.139,,"A global game publisher hosts a multiplayer game with database nodes in `us-east-1`, `eu-west-1`, and `ap-northeast-1`. Players must be able to read and write player profiles locally in their closest Region with automatic multi-master conflict resolution and sub-second cross-Region database replication. Which database technology fulfills this requirement?"
q-saa-92,92,PASS,0,B,4,1,3,4,0.75,-25.0,3,5,1.67,False,0.0,0.111,-0.111,,An operations team needs to update the EC2 instance type and AMI ID used by an existing Auto Scaling group without re-creating the Auto Scaling group itself. The solution must support instance parameter versioning. Which feature should be used?
q-saa-95,95,PASS,0,A,4,1,19,18,1.06,5.56,17,19,1.12,True,0.364,0.216,0.148,,"An enterprise wants to replace on-premises tape backup infrastructure with a cloud-based solution. The backup application uses iSCSI virtual tape interfaces. Backups must be written to virtual tapes, stored in S3, and archived to S3 Glacier for long-term retention. Which AWS service provides virtual tape interfaces?"
q-saa-96,96,PASS,0,B,4,1,4,4.33,0.92,-7.69,4,5,1.25,False,0.667,0.722,-0.056,,A company hosts legacy TCP servers on EC2. External client firewalls require whitelisting static public IP addresses for inbound connections. The solution architect needs a high-availability load balancer that provides a static Elastic IP address per Availability Zone and handles millions of TCP requests per second with ultra-low latency. Which load balancer should be deployed?
q-saa-98,98,PASS,0,B,4,1,19,14.67,1.3,29.55,11,19,1.73,True,0.5,0.444,0.056,,A hybrid cloud architecture requires encrypted connectivity over the public internet between an on-premises data center router and a single Amazon VPC without using AWS Transit Gateway. The network configuration requires dual IPsec VPN tunnels with dynamic BGP routing for redundancy. Which AWS component terminates the VPN on the AWS side?
q-saa-100,100,PASS,0,A,4,1,18,16.67,1.08,8.0,16,18,1.12,True,0.2,0.224,-0.024,,A serverless workflow built with AWS Step Functions invokes an Amazon API Gateway endpoint. The API Gateway endpoint intermittently returns HTTP 503 Service Unavailable errors due to backend throttling. How should the Step Functions Task state be configured to handle these transient failures gracefully?
q-saa-105,105,PASS,0,B,4,1,20,17.67,1.13,13.21,15,20,1.33,True,0.214,0.037,0.177,,"A SaaS application serves global users over TCP. The backend is deployed in us-east-1 and eu-west-1. To improve TCP handshake performance and provide static IP addresses, the application uses AWS Global Accelerator. How does Global Accelerator handle a regional outage?"
q-saa-106,106,PASS,0,A,4,1,16,14.67,1.09,9.09,13,16,1.23,True,0.333,0.452,-0.118,,"An Aurora MySQL database cluster experiences heavy read traffic during business hours. The database team wants read replicas to scale out automatically when read throughput increases, adding up to 15 Aurora Replicas. Which feature handles automatic replica scaling?"
q-saa-107,107,PASS,0,A,4,1,19,15.67,1.21,21.28,15,19,1.27,True,0.385,0.269,0.115,,"An SQS worker process takes 5 minutes to process a complex video rendering task from a queue. However, after 30 seconds of processing, another worker instance receives the exact same message and starts duplicate processing. How should the queue be configured to stop the message from normally becoming visible again before processing completes?"
q-saa-112,112,PASS,0,B,4,1,4,5,0.8,-20.0,4,6,1.5,False,0.0,0.111,-0.111,,"A Machine Learning training job running on EC2 compute clusters requires parallel, sub-millisecond access to hundreds of terabytes of dataset files stored in Amazon S3. The dataset must be presented as a high-performance POSIX file system capable of hundreds of gigabytes per second throughput. Which FSx file system integrates seamlessly with S3 origins for HPC/ML workloads?"
q-saa-113,113,PASS,0,B,4,1,19,17.33,1.1,9.62,17,19,1.12,True,0.455,0.293,0.161,,A high-performance computing (HPC) simulation requires ultra-low latency network communication between 50 EC2 instances located in the same Availability Zone. The application uses Message Passing Interface (MPI) protocols. Which placement group strategy and network adapter configuration delivers maximum inter-node networking performance?
q-saa-116,116,PASS,0,A,4,1,19,17,1.12,11.76,15,19,1.27,True,0.333,0.34,-0.006,,"A serverless backend uses hundreds of concurrent AWS Lambda functions connecting to an Amazon RDS MySQL database. During traffic surges, database connection limits are exceeded because Lambda opens new DB connections on every cold start. What solution manages connection pooling without changing application logic?"
q-saa-118,118,PASS,0,A,4,1,3,4.33,0.69,-30.77,3,5,1.67,False,0.0,0.083,-0.083,,"A data engineering team needs an automated tool to discover schema structures from CSV, JSON, and Parquet files arriving in S3, updating a central metadata catalog used by Athena and EMR. Which service crawls data stores to build metadata catalogs?"
q-saa-121,121,PASS,0,A,4,1,20,20.67,0.97,-3.23,20,22,1.1,False,0.1,0.123,-0.023,,"An application uploads 50 GB video files to Amazon S3 over an unstable network connection. Uploads frequently fail halfway through, requiring the application to restart the entire 50 GB transfer. How can upload performance and resiliency be optimized?"
q-saa-122,122,PASS,0,A,4,1,20,16.33,1.22,22.45,15,20,1.33,True,0.25,0.219,0.031,,"A high-throughput application writes sensor metrics to a DynamoDB table. The table uses Status (with values Active or Inactive) as the Partition Key. During peak load, the table experiences severe write throttling despite having unallocated write capacity. What is the root cause and recommended solution?"
q-saa-125,125,PASS,0,B,4,1,23,22.67,1.01,1.47,22,23,1.05,True,0.333,0.244,0.09,,"A multinational mobile app uploads user telemetry files directly to S3 buckets located in AWS Regions nearest to the user. To simplify application code, the mobile app needs a single global S3 endpoint hostname that automatically routes upload traffic over the AWS global network to the bucket with the lowest latency. Which S3 feature provides this capability?"
q-saa-126,126,PASS,0,B,4,1,4,4,1.0,0.0,3,5,1.67,False,0.333,0.222,0.111,,An engineering team runs weather forecasting simulation software across a cluster of EC2 instances. The nodes require inter-node communication bypassing the OS kernel (OS bypass) to achieve ultra-low latency and high message rates. What specialized network adapter must be attached to the EC2 instances?
q-saa-128,128,PASS,0,"A, B",5,2,18,13.67,1.32,31.71,13,18,1.38,True,0.333,0.244,0.089,,An engineering manager runs stateless batch rendering workloads on EC2 Auto Scaling groups. The workload can tolerate instance terminations. The manager wants to minimize compute costs while reducing the risk of Spot capacity unavailability. Which TWO Spot configuration options should be combined? (Select TWO.)
q-saa-131,131,PASS,0,"A, B",5,2,15,12,1.25,25.0,10,15,1.5,True,0.261,0.263,-0.002,,"A company operates hundreds of EC2 instances in private subnets that transfer petabytes of data monthly to Amazon S3 and Amazon DynamoDB. The current network path routes through NAT Gateways, generating tens of thousands of dollars in NAT data processing charges. Which TWO actions eliminate NAT Gateway data processing charges for S3 and DynamoDB? (Select TWO.)"
q-saa-133,133,PASS,0,"A, B",5,2,17.5,14.67,1.19,19.32,14,19,1.36,True,0.367,0.342,0.025,,A company notices high monthly S3 storage bills caused by incomplete multipart file uploads and noncurrent object versions created by enabled bucket versioning. Which TWO S3 Lifecycle configurations automate the cleanup of these hidden storage costs? (Select TWO.)
q-saa-140,140,PASS,0,"A, B",5,2,21.5,22.33,0.96,-3.73,19,24,1.26,True,0.274,0.295,-0.021,,An enterprise runs an Amazon Aurora MySQL database and requires cross-Region disaster recovery. The business can tolerate an RPO typically measured in seconds and an RTO measured in minutes after an unplanned outage of the primary Region. Which TWO actions or characteristics correctly implement and describe this solution? (Select TWO.)
q-saa-143,143,PASS,0,B,4,1,24,18.33,1.31,30.91,15,24,1.6,True,0.417,0.273,0.144,,"A company uses AWS Organizations with application teams operating hundreds of Application Load Balancers and CloudFront distributions across multiple member accounts. The security team must centrally deploy an AWS WAF managed rule group, automatically include resources created in new member accounts, and identify resources that are not compliant. Which solution requires the least operational effort?"
q-saa-145,145,PASS,0,"A, B, C",6,3,16,15.33,1.04,4.35,13,20,1.54,True,0.218,0.15,0.068,,"An enterprise requires a robust disaster recovery and data protection architecture for core AWS workloads. The solution must automate cross-account backup copies, replicate S3 objects to a secondary AWS Region, and automatically route global web traffic to a healthy secondary Region if the primary Region fails. Which THREE components build this resilient solution? (Select THREE.)"
q-saa-146,146,PASS,0,"A, B, C",6,3,11.67,15.67,0.74,-25.53,9,17,1.89,False,0.536,0.406,0.13,,"A media company is building a real-time data streaming analytics pipeline to process clickstream data from millions of mobile users. The pipeline must ingest streaming events continuously, transform JSON records using AWS Lambda, and buffer data into an Amazon Redshift data warehouse for BI reporting. Which THREE AWS services construct this pipeline? (Select THREE.)"
q-saa-148,148,PASS,0,"A, B, C",6,3,12,14.67,0.82,-18.18,10,16,1.6,False,0.196,0.256,-0.06,,"A global e-commerce platform uses static web assets, an RDS relational database for orders and sessions, and DynamoDB for a read-heavy product catalogue. The company wants the most appropriate managed cache at each layer. Which THREE solutions should be used? (Select THREE.)"
q-saa-150,150,PASS,0,"A, B, C",6,3,13.33,17,0.78,-21.57,11,18,1.64,False,0.274,0.313,-0.039,,"An enterprise is executing a large-scale migration of on-premises applications to AWS. The portfolio includes 100 Linux/Windows physical servers, a 20 TB Oracle database, and 50 TB of NFS file storage. The migration must minimize downtime and preserve file permissions. Which THREE AWS migration services should be deployed? (Select THREE.)"
q-saa-151,151,PASS,0,B,4,1,25,24.67,1.01,1.35,23,27,1.17,False,0.2,0.334,-0.134,,"An enterprise company uses AWS Organizations to manage a multi-account environment. The security team requires that account administrators in member accounts are prevented from turning off AWS CloudTrail logging, deleting AWS Config rules, or detaching security guardrail IAM policies from roles. The solution must ensure that local account administrators, including root users, cannot bypass these restrictions. Which solution meets these requirements with the LEAST operational overhead?"
q-saa-153,153,PASS,0,A,4,1,23,20.67,1.11,11.29,20,23,1.15,True,0.273,0.156,0.117,,"A company operates a public-facing e-commerce application behind an Application Load Balancer (ALB). During peak promotional events, the web application experiences HTTP flood attacks (Layer 7 DDoS) and malicious SQL injection attempts aimed at compromising the database. A solutions architect must implement a solution that automatically inspects web requests, blocks known web application exploits, and limits request rates per client IP address. Which solution meets these requirements with the LEAST management overhead?"
q-saa-154,154,PASS,0,"B, D",5,2,22,17.33,1.27,26.92,16,27,1.69,True,0.089,0.103,-0.014,,An enterprise application runs on Amazon EC2 instances in a VPC. The security team needs an automated detection and response system to identify compromised EC2 instances communicating with known malicious command-and-control IP addresses and immediately isolate the compromised instances from the network. Which combination of AWS services and actions will meet these requirements with the LEAST latency? (Select TWO.)
q-saa-155,155,PASS,0,B,4,1,17,24.33,0.7,-30.14,17,28,1.65,False,0.2,0.199,0.001,,"An organization must securely store sensitive database credentials used by an application running on Amazon EC2 instances. The credentials must be encrypted at rest, automatically rotated every 30 days without application downtime, and access must be audited via AWS CloudTrail. Which AWS service should be used to meet these requirements with the LEAST operational overhead?"
q-saa-156,156,PASS,0,A,4,1,24,22,1.09,9.09,18,27,1.5,False,0.4,0.529,-0.129,,"A company is deploying a two-tier web application on AWS. The web servers are located in a public subnet, and the database servers are in a private subnet. The solutions architect must ensure that the database instances accept incoming traffic ONLY on TCP port 5432 from the web servers and block all other incoming connections. Which configuration meets this requirement at the instance level with stateful traffic filtering?"
q-saa-157,157,PASS,0,B,4,1,22,17.67,1.25,24.53,15,22,1.47,True,0.375,0.247,0.128,,"A fleet of Amazon EC2 instances running in private subnets processes large batches of data daily and uploads the output to Amazon S3. The current architecture routes traffic through NAT Gateways, resulting in high monthly data transfer charges. A solutions architect must modify the network design to enable private connectivity to S3 and eliminate NAT Gateway data processing charges for S3 traffic without exposing instances to the public internet. Which solution achieves this goal with the LEAST operational overhead?"
q-saa-159,159,PASS,0,B,4,1,26,20.33,1.28,27.87,18,26,1.44,True,0.385,0.234,0.15,,"A mobile fitness application allows users to authenticate using external social identity providers (Google and Apple) and directly upload workout video recordings to user-specific folders in an Amazon S3 bucket. The application must grant authenticated users temporary, least-privilege access credentials to upload files directly to S3 without passing credentials through application backend servers. Which AWS solution should be used?"
q-saa-161,161,PASS,0,C,4,1,17,17.67,0.96,-3.77,15,21,1.4,False,0.182,0.275,-0.094,,"A bank hosts a sensitive data application on EC2 instances running inside a specific VPC (vpc-12345678). The application accesses an Amazon S3 bucket containing confidential customer records. A security policy requires that S3 bucket requests must be permitted ONLY when originating from within vpc-12345678 via a VPC Endpoint (vpce-87654321). All requests originating from outside this VPC Endpoint, including public internet IPs or other VPCs, must be explicitly denied. Which S3 bucket policy configuration satisfies these security requirements?"
q-saa-162,162,PASS,0,"B, D",5,2,20.5,18.33,1.12,11.82,15,22,1.47,True,0.443,0.265,0.178,,A global enterprise is deploying a low-latency relational database application across us-east-1 and eu-west-1. The application uses client-side encryption to encrypt sensitive payload attributes before storing them in the database. The application instances in both regions must be able to encrypt and decrypt the payload attributes locally using an AWS KMS key without making cross-region network calls to KMS endpoints in the other region. Which combination of KMS configurations supports this requirement? (Select TWO.)
q-saa-166,166,PASS,0,B,4,1,17,17.33,0.98,-1.92,17,18,1.06,False,0.364,0.278,0.086,,A solutions architect is designing the database tier for a critical enterprise application on Amazon RDS for PostgreSQL. The application requires high availability and automatic failover in the event of an Availability Zone outage or primary database instance failure. Which deployment configuration satisfies these availability requirements with NO manual intervention required during failover?
q-saa-167,167,PASS,0,B,4,1,21,16.67,1.26,26.0,16,21,1.31,True,0.286,0.125,0.161,,"An e-commerce order processing microservice receives transaction messages from a web front end. To prevent order corruption, message processing must occur strictly in the exact first-in, first-out (FIFO) sequence in which transactions were submitted by customers. Additionally, duplicate order messages must be prevented, and unparseable messages must be isolated after 3 failed delivery attempts without stalling the queue. Which AWS queue configuration fulfills these requirements?"
q-saa-170,170,PASS,0,A,4,1,25,21.33,1.17,17.19,17,27,1.59,False,0.167,0.13,0.037,,"A global company operates an active-passive disaster recovery architecture across two AWS Regions (us-east-1 primary and us-west-2 secondary). During a regional disaster, the company needs a highly reliable traffic failover control that does not depend on control plane API availability in the impaired primary Region. Which solution meets these requirements?"
q-saa-171,171,PASS,0,A,4,1,5,6.67,0.75,-25.0,5,8,1.6,False,0.25,0.083,0.167,,"A financial application processes loan requests involving multiple microservices: credit scoring, background checks, income verification, and notification. The workflow contains long-running asynchronous steps that can take several hours. If a step fails, compensating actions must run automatically to reverse prior business operations. The orchestrator must maintain a durable execution history for auditing and troubleshooting. Which AWS service should be used?"
q-saa-173,173,PASS,0,A,4,1,25,25.67,0.97,-2.6,20,32,1.6,False,0.188,0.218,-0.031,,A corporate enterprise needs a cross-region disaster recovery (DR) solution for a tier-2 business application. The current application consists of an Auto Scaling group of EC2 instances behind an Application Load Balancer and an Amazon RDS for MySQL database. The business leadership requires an RTO of less than 15 minutes and an RPO of less than 5 minutes while MINIMIZING idle infrastructure costs in the secondary region. Which disaster recovery strategy should be recommended?
q-saa-174,174,PASS,0,"A, C",5,2,19,17.67,1.08,7.55,14,20,1.43,False,0.481,0.403,0.078,,"A company operates an online gaming application backed by an Amazon Aurora PostgreSQL database in us-east-1. To meet business continuity goals, the company requires a disaster recovery strategy with cross-Region replication providing very low replication latency (typically under 1 second) and rapid cross-Region recovery. During a Regional outage in us-east-1, the secondary Region (us-west-2) must be promoted to take full read-write traffic. Which combination of actions fulfills these requirements? (Select TWO.)"
q-saa-177,177,PASS,0,C,4,1,18,18,1.0,0.0,14,21,1.5,False,0.167,0.125,0.042,,"A media broadcaster uploads high-resolution video assets to an Amazon S3 bucket in us-east-1. To support European operations and disaster recovery requirements, eligible new objects must be replicated to a bucket in eu-west-1 by using an S3 replication feature backed by a 15-minute SLA. The company also needs replication metrics and notifications when replication exceeds the threshold. Which solution meets the requirements?"
